<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.IBM,1,20200710,153700,118.4800000,118.4800000,118.4000000,118.4000000,694
US1.IBM,1,20200710,153800,118.3500000,118.3500000,118.2800000,118.3000000,500
US1.IBM,1,20200710,153900,118.3100000,118.3100000,118.2500000,118.2700000,1200
US1.IBM,1,20200710,154000,118.2400000,118.2500000,118.1200000,118.2500000,2585
US1.IBM,1,20200710,154100,118.2850000,118.2850000,118.2200000,118.2200000,300
US1.IBM,1,20200710,154200,118.2100000,118.3000000,118.2000000,118.2400000,3152
US1.IBM,1,20200710,154300,118.2350000,118.2600000,118.1800000,118.1800000,1000
US1.IBM,1,20200710,154400,118.2000000,118.2400000,118.2000000,118.2300000,900
US1.IBM,1,20200710,154500,118.2500000,118.2500000,118.2400000,118.2400000,200
US1.IBM,1,20200710,154600,118.2700000,118.3200000,118.2700000,118.3200000,300
US1.IBM,1,20200710,154700,118.3200000,118.3400000,118.3200000,118.3400000,3540
US1.IBM,1,20200710,154800,118.3500000,118.3500000,118.3500000,118.3500000,500
US1.IBM,1,20200710,154900,118.3000000,118.3700000,118.3000000,118.3700000,700
US1.IBM,1,20200710,155000,118.3800000,118.4300000,118.3800000,118.4200000,1000
US1.IBM,1,20200710,155100,118.3900000,118.4200000,118.3400000,118.3400000,1100
US1.IBM,1,20200710,155200,118.3200000,118.3500000,118.3100000,118.3200000,977
US1.IBM,1,20200710,155300,118.3000000,118.3000000,118.2500000,118.2500000,800
US1.IBM,1,20200710,155400,118.2650000,118.2900000,118.2600000,118.2900000,2440
US1.IBM,1,20200710,155500,118.2900000,118.3600000,118.2900000,118.3500000,1300
US1.IBM,1,20200710,155600,118.2900000,118.3700000,118.2900000,118.3300000,4021
US1.IBM,1,20200710,155700,118.3500000,118.3900000,118.3300000,118.3400000,1681
US1.IBM,1,20200710,155800,118.3600000,118.3800000,118.3300000,118.3400000,2200
US1.IBM,1,20200710,155900,118.3500000,118.4550000,118.3500000,118.4500000,2903
US1.IBM,1,20200710,160000,118.4600000,118.4800000,118.3400000,118.3400000,3958
US1.IBM,1,20200713,093100,119.7100000,119.7100000,119.5000000,119.6900000,2100
US1.IBM,1,20200713,093200,119.7600000,119.7600000,119.5000000,119.5000000,900
US1.IBM,1,20200713,093300,119.7400000,119.8000000,119.6700000,119.7300000,1200
US1.IBM,1,20200713,093400,119.7200000,119.9600000,119.7100000,119.9600000,2319
US1.IBM,1,20200713,093500,119.8900000,120.1000000,119.8900000,120.0900000,1488
US1.IBM,1,20200713,093600,119.8900000,119.9400000,119.5700000,119.5700000,918
US1.IBM,1,20200713,093700,119.5600000,119.5600000,119.4800000,119.4800000,400
US1.IBM,1,20200713,093800,119.4500000,119.4800000,119.3700000,119.4200000,800
US1.IBM,1,20200713,094000,119.2300000,119.3500000,119.1500000,119.1800000,1102
US1.IBM,1,20200713,094100,119.1500000,119.3500000,119.1500000,119.2950000,500
US1.IBM,1,20200713,094200,119.2700000,119.2700000,119.2500000,119.2500000,400
US1.IBM,1,20200713,094300,119.3300000,119.4000000,119.3300000,119.4000000,400
US1.IBM,1,20200713,094400,119.2400000,119.3200000,119.2400000,119.3200000,400
US1.IBM,1,20200713,094500,119.1000000,119.1000000,118.8900000,118.8900000,300
US1.IBM,1,20200713,094600,118.7800000,118.7800000,118.6700000,118.7800000,900
US1.IBM,1,20200713,094700,118.7900000,118.9400000,118.7900000,118.9400000,900
US1.IBM,1,20200713,094800,119.0500000,119.0500000,119.0500000,119.0500000,100
US1.IBM,1,20200713,094900,118.9900000,119.0200000,118.9900000,119.0200000,200
US1.IBM,1,20200713,095000,118.8900000,118.8900000,118.8500000,118.8900000,1000
US1.IBM,1,20200713,095100,118.9600000,119.1500000,118.9600000,119.1500000,500
US1.IBM,1,20200713,095200,119.1500000,119.1500000,119.0100000,119.0100000,500
US1.IBM,1,20200713,095300,119.0000000,119.0000000,119.0000000,119.0000000,200
US1.IBM,1,20200713,095400,119.0900000,119.2000000,119.0300000,119.2000000,600
US1.IBM,1,20200713,095500,119.2850000,119.2850000,119.2550000,119.2600000,1000
US1.IBM,1,20200713,095600,119.2200000,119.2900000,119.2200000,119.2900000,689
US1.IBM,1,20200713,095800,119.1100000,119.2100000,119.1100000,119.2100000,300
US1.IBM,1,20200713,095900,119.2000000,119.2000000,119.1700000,119.1800000,300
US1.IBM,1,20200713,100000,118.8500000,118.8500000,118.8500000,118.8500000,200
US1.IBM,1,20200713,100100,118.8900000,118.9500000,118.8900000,118.9500000,300
US1.IBM,1,20200713,100200,119.1100000,119.1300000,118.9200000,118.9200000,641
US1.IBM,1,20200713,100300,118.8500000,118.9800000,118.8500000,118.9800000,500
US1.IBM,1,20200713,100400,118.9900000,118.9900000,118.9600000,118.9700000,300
US1.IBM,1,20200713,100500,118.9500000,118.9700000,118.9500000,118.9700000,400
US1.IBM,1,20200713,100600,119.0000000,119.1000000,119.0000000,119.1000000,700
US1.IBM,1,20200713,100700,119.1100000,119.1100000,119.0800000,119.0800000,500
US1.IBM,1,20200713,100800,119.0400000,119.0800000,119.0400000,119.0800000,200
US1.IBM,1,20200713,100900,119.0600000,119.0600000,119.0400000,119.0400000,200
US1.IBM,1,20200713,101000,119.0600000,119.0600000,119.0600000,119.0600000,100
US1.IBM,1,20200713,101100,119.0600000,119.0600000,118.9300000,118.9300000,800
US1.IBM,1,20200713,101200,119.0000000,119.0300000,118.9500000,118.9500000,700
US1.IBM,1,20200713,101300,119.0900000,119.0900000,119.0800000,119.0800000,300
US1.IBM,1,20200713,101400,119.1400000,119.1500000,119.1100000,119.1100000,600
US1.IBM,1,20200713,101500,119.1300000,119.1600000,119.1300000,119.1600000,200
US1.IBM,1,20200713,101600,119.1800000,119.2500000,119.1600000,119.1600000,1000
US1.IBM,1,20200713,101700,119.1600000,119.1600000,119.0600000,119.0600000,200
US1.IBM,1,20200713,101800,119.1000000,119.1200000,119.1000000,119.1200000,200
US1.IBM,1,20200713,101900,119.0300000,119.1100000,119.0300000,119.1100000,500
US1.IBM,1,20200713,102000,119.0900000,119.1650000,119.0900000,119.1650000,600
US1.IBM,1,20200713,102100,119.2100000,119.4100000,119.2100000,119.4100000,1550
US1.IBM,1,20200713,102200,119.3400000,119.3400000,119.2900000,119.2900000,784
US1.IBM,1,20200713,102300,119.2400000,119.2400000,119.2400000,119.2400000,100
US1.IBM,1,20200713,102400,119.0800000,119.1000000,119.0800000,119.1000000,200
US1.IBM,1,20200713,102600,119.1300000,119.2000000,119.1300000,119.1900000,900
US1.IBM,1,20200713,102700,119.3150000,119.3150000,119.3000000,119.3000000,701
US1.IBM,1,20200713,102800,119.2800000,119.2800000,119.1700000,119.1800000,450
US1.IBM,1,20200713,102900,119.2100000,119.2100000,119.2100000,119.2100000,100
US1.IBM,1,20200713,103000,119.1700000,119.1700000,119.1700000,119.1700000,100
US1.IBM,1,20200713,103100,119.2300000,119.2600000,119.2200000,119.2600000,500
US1.IBM,1,20200713,103200,119.2400000,119.2900000,119.2400000,119.2500000,300
US1.IBM,1,20200713,103300,119.1500000,119.1900000,119.1100000,119.1900000,400
US1.IBM,1,20200713,103400,119.2900000,119.2900000,119.2400000,119.2500000,800
US1.IBM,1,20200713,103600,119.2000000,119.2300000,119.2000000,119.2200000,400
US1.IBM,1,20200713,103700,119.1400000,119.1400000,119.1400000,119.1400000,100
US1.IBM,1,20200713,103800,119.0300000,119.0800000,119.0300000,119.0600000,500
US1.IBM,1,20200713,103900,119.0600000,119.0600000,119.0600000,119.0600000,200
US1.IBM,1,20200713,104000,119.0700000,119.0900000,119.0700000,119.0900000,398
US1.IBM,1,20200713,104100,119.0500000,119.0500000,119.0500000,119.0500000,200
US1.IBM,1,20200713,104200,119.1200000,119.1200000,119.1200000,119.1200000,100
US1.IBM,1,20200713,104400,119.0800000,119.0900000,119.0800000,119.0900000,400
US1.IBM,1,20200713,104500,119.0100000,119.0100000,119.0100000,119.0100000,100
US1.IBM,1,20200713,104600,119.0300000,119.0300000,119.0300000,119.0300000,200
US1.IBM,1,20200713,104700,118.9700000,119.0200000,118.9700000,119.0100000,900
US1.IBM,1,20200713,104800,119.1200000,119.1700000,119.1200000,119.1700000,300
US1.IBM,1,20200713,104900,119.1750000,119.2600000,119.1600000,119.2600000,721
US1.IBM,1,20200713,105000,119.3000000,119.3700000,119.3000000,119.3700000,500
US1.IBM,1,20200713,105100,119.4300000,119.4800000,119.4000000,119.4800000,500
US1.IBM,1,20200713,105200,119.4700000,119.4700000,119.4250000,119.4400000,1217
US1.IBM,1,20200713,105300,119.5000000,119.6300000,119.5000000,119.6300000,1435
US1.IBM,1,20200713,105400,119.6600000,119.6900000,119.6500000,119.6700000,1200
US1.IBM,1,20200713,105500,119.6800000,119.7100000,119.6700000,119.7100000,616
US1.IBM,1,20200713,105600,119.6800000,119.6800000,119.6800000,119.6800000,100
US1.IBM,1,20200713,105700,119.7700000,119.7800000,119.7700000,119.7800000,300
US1.IBM,1,20200713,105800,119.6900000,119.6900000,119.6900000,119.6900000,200
US1.IBM,1,20200713,105900,119.6900000,119.6900000,119.6700000,119.6700000,300
US1.IBM,1,20200713,110000,119.6100000,119.6800000,119.5800000,119.6800000,1200
US1.IBM,1,20200713,110100,119.6400000,119.6400000,119.6400000,119.6400000,300
US1.IBM,1,20200713,110200,119.5300000,119.5400000,119.5300000,119.5400000,400
US1.IBM,1,20200713,110300,119.4800000,119.4800000,119.4800000,119.4800000,100
US1.IBM,1,20200713,110400,119.5800000,119.6200000,119.5800000,119.6200000,300
US1.IBM,1,20200713,110500,119.7200000,119.7300000,119.7100000,119.7100000,400
US1.IBM,1,20200713,110600,119.7100000,119.7400000,119.7100000,119.7400000,908
US1.IBM,1,20200713,110700,119.8000000,119.8700000,119.8000000,119.8700000,530
US1.IBM,1,20200713,110800,119.8700000,119.8900000,119.8600000,119.8900000,500
US1.IBM,1,20200713,110900,119.9400000,119.9500000,119.9400000,119.9500000,601
US1.IBM,1,20200713,111000,119.9400000,119.9900000,119.9400000,119.9900000,700
US1.IBM,1,20200713,111100,119.9400000,119.9500000,119.9400000,119.9500000,400
US1.IBM,1,20200713,111300,119.9500000,119.9800000,119.9300000,119.9800000,637
US1.IBM,1,20200713,111400,119.9900000,120.0300000,119.9900000,120.0300000,900
US1.IBM,1,20200713,111500,120.0300000,120.0800000,120.0300000,120.0600000,1600
US1.IBM,1,20200713,111600,119.9800000,120.0200000,119.9800000,120.0200000,300
US1.IBM,1,20200713,111700,120.0300000,120.0600000,120.0300000,120.0600000,200
US1.IBM,1,20200713,111800,119.9700000,119.9800000,119.9600000,119.9700000,1000
US1.IBM,1,20200713,111900,119.9900000,120.0500000,119.9900000,120.0500000,300
US1.IBM,1,20200713,112000,120.0300000,120.0600000,120.0300000,120.0600000,309
US1.IBM,1,20200713,112100,120.0600000,120.0600000,119.9900000,119.9900000,400
US1.IBM,1,20200713,112200,119.9800000,120.0200000,119.9800000,120.0200000,536
US1.IBM,1,20200713,112300,119.9200000,119.9600000,119.9200000,119.9600000,200
US1.IBM,1,20200713,112400,120.0500000,120.0500000,120.0500000,120.0500000,200
US1.IBM,1,20200713,112500,119.9400000,119.9400000,119.9400000,119.9400000,100
US1.IBM,1,20200713,112600,120.0300000,120.0600000,120.0300000,120.0600000,300
US1.IBM,1,20200713,112800,119.9700000,119.9800000,119.9500000,119.9600000,3093
US1.IBM,1,20200713,112900,119.9800000,120.0000000,119.9800000,120.0000000,200
US1.IBM,1,20200713,113000,119.9500000,119.9500000,119.9500000,119.9500000,100
US1.IBM,1,20200713,113100,119.9800000,120.0000000,119.9800000,120.0000000,200
US1.IBM,1,20200713,113200,120.0100000,120.0300000,120.0100000,120.0300000,303
US1.IBM,1,20200713,113400,119.8500000,119.8500000,119.7400000,119.7400000,544
US1.IBM,1,20200713,113500,119.7500000,119.7500000,119.7100000,119.7100000,507
US1.IBM,1,20200713,113600,119.7300000,119.7300000,119.7300000,119.7300000,100
US1.IBM,1,20200713,113700,119.7200000,119.7200000,119.6700000,119.6700000,200
US1.IBM,1,20200713,113800,119.6200000,119.6200000,119.6200000,119.6200000,500
US1.IBM,1,20200713,113900,119.5450000,119.5600000,119.5200000,119.5600000,700
US1.IBM,1,20200713,114100,119.5700000,119.5700000,119.5700000,119.5700000,200
US1.IBM,1,20200713,114200,119.5600000,119.5600000,119.5300000,119.5300000,200
US1.IBM,1,20200713,114300,119.5400000,119.5700000,119.5400000,119.5600000,570
US1.IBM,1,20200713,114400,119.5700000,119.5800000,119.5700000,119.5800000,400
US1.IBM,1,20200713,114600,119.6000000,119.6700000,119.6000000,119.6700000,300
US1.IBM,1,20200713,114800,119.5450000,119.6500000,119.5300000,119.6500000,500
US1.IBM,1,20200713,115000,119.7400000,119.7500000,119.7400000,119.7500000,200
US1.IBM,1,20200713,115100,119.7050000,119.7050000,119.7050000,119.7050000,200
US1.IBM,1,20200713,115200,119.7100000,119.7100000,119.7000000,119.7000000,399
US1.IBM,1,20200713,115300,119.6500000,119.6500000,119.6200000,119.6400000,599
US1.IBM,1,20200713,115400,119.6600000,119.6900000,119.6600000,119.6700000,300
US1.IBM,1,20200713,115500,119.6900000,119.7600000,119.6900000,119.7500000,800
US1.IBM,1,20200713,115600,119.7100000,119.7100000,119.7100000,119.7100000,100
US1.IBM,1,20200713,115700,119.7500000,119.7500000,119.7500000,119.7500000,100
US1.IBM,1,20200713,120100,119.8300000,119.8300000,119.8100000,119.8100000,300
US1.IBM,1,20200713,120200,119.7300000,119.7300000,119.7100000,119.7100000,300
US1.IBM,1,20200713,120300,119.7300000,119.7300000,119.7200000,119.7200000,300
US1.IBM,1,20200713,120400,119.7000000,119.7000000,119.6500000,119.6500000,240
US1.IBM,1,20200713,120600,119.7200000,119.7200000,119.7100000,119.7100000,200
US1.IBM,1,20200713,120700,119.7300000,119.7300000,119.7300000,119.7300000,100
US1.IBM,1,20200713,120800,119.6900000,119.6900000,119.6700000,119.6700000,300
US1.IBM,1,20200713,120900,119.6700000,119.6700000,119.6700000,119.6700000,100
US1.IBM,1,20200713,121200,119.6600000,119.6700000,119.6600000,119.6700000,300
US1.IBM,1,20200713,121300,119.6700000,119.7200000,119.6700000,119.7200000,300
US1.IBM,1,20200713,121500,119.6800000,119.7100000,119.6800000,119.7100000,700
US1.IBM,1,20200713,121600,119.7100000,119.7100000,119.7100000,119.7100000,200
US1.IBM,1,20200713,121900,119.6300000,119.6300000,119.6000000,119.6000000,600
US1.IBM,1,20200713,122100,119.6600000,119.6600000,119.6600000,119.6600000,100
US1.IBM,1,20200713,122200,119.6600000,119.6600000,119.6600000,119.6600000,200
US1.IBM,1,20200713,122300,119.6800000,119.6800000,119.6800000,119.6800000,100
US1.IBM,1,20200713,122400,119.7000000,119.7400000,119.7000000,119.7400000,600
US1.IBM,1,20200713,122600,119.7600000,119.7600000,119.7600000,119.7600000,200
US1.IBM,1,20200713,122700,119.6800000,119.6800000,119.6800000,119.6800000,100
US1.IBM,1,20200713,122800,119.6900000,119.6900000,119.6300000,119.6300000,200
US1.IBM,1,20200713,123100,119.7600000,119.7600000,119.7200000,119.7200000,600
US1.IBM,1,20200713,123200,119.7300000,119.7900000,119.7300000,119.7900000,400
US1.IBM,1,20200713,123400,119.8000000,119.8000000,119.8000000,119.8000000,200
US1.IBM,1,20200713,123600,119.7300000,119.7600000,119.7300000,119.7600000,300
US1.IBM,1,20200713,123700,119.7700000,119.7700000,119.7600000,119.7600000,200
US1.IBM,1,20200713,123800,119.8500000,119.8500000,119.8500000,119.8500000,200
US1.IBM,1,20200713,124100,119.9150000,119.9150000,119.8900000,119.8900000,600
US1.IBM,1,20200713,124200,119.9500000,119.9700000,119.9500000,119.9700000,300
US1.IBM,1,20200713,124300,119.9600000,119.9600000,119.9300000,119.9500000,400
US1.IBM,1,20200713,124400,119.9500000,120.0100000,119.9500000,120.0100000,1007
US1.IBM,1,20200713,124500,120.0050000,120.0200000,119.9400000,120.0200000,1300
US1.IBM,1,20200713,124600,119.9200000,119.9200000,119.9000000,119.9200000,400
US1.IBM,1,20200713,124700,119.9000000,119.9100000,119.8700000,119.8700000,1010
US1.IBM,1,20200713,124800,119.8900000,119.9600000,119.8900000,119.9400000,800
US1.IBM,1,20200713,124900,119.9500000,119.9900000,119.9500000,119.9900000,303
US1.IBM,1,20200713,125000,119.9400000,119.9900000,119.9400000,119.9900000,500
US1.IBM,1,20200713,125100,120.0000000,120.0000000,120.0000000,120.0000000,200
US1.IBM,1,20200713,125200,119.9700000,119.9700000,119.9700000,119.9700000,117
US1.IBM,1,20200713,125300,119.9800000,120.0000000,119.9800000,120.0000000,400
US1.IBM,1,20200713,125500,119.9800000,119.9800000,119.9500000,119.9500000,200
US1.IBM,1,20200713,125600,120.0100000,120.0100000,120.0100000,120.0100000,105
US1.IBM,1,20200713,125700,119.9800000,119.9800000,119.9800000,119.9800000,500
US1.IBM,1,20200713,125800,120.0600000,120.0800000,120.0600000,120.0800000,200
US1.IBM,1,20200713,130000,120.1350000,120.2400000,120.1350000,120.2300000,1570
US1.IBM,1,20200713,130100,120.2400000,120.2500000,120.2400000,120.2400000,400
US1.IBM,1,20200713,130200,120.2300000,120.2700000,120.2100000,120.2700000,778
US1.IBM,1,20200713,130300,120.2500000,120.2700000,120.2100000,120.2700000,1400
US1.IBM,1,20200713,130400,120.2200000,120.2500000,120.2200000,120.2200000,1100
US1.IBM,1,20200713,130500,120.2100000,120.2500000,120.2100000,120.2500000,886
US1.IBM,1,20200713,130600,120.2700000,120.3000000,120.2700000,120.2700000,600
US1.IBM,1,20200713,130700,120.2600000,120.2600000,120.2600000,120.2600000,200
US1.IBM,1,20200713,130800,120.2200000,120.2200000,120.2200000,120.2200000,100
US1.IBM,1,20200713,130900,120.2300000,120.2300000,120.2300000,120.2300000,100
US1.IBM,1,20200713,131000,120.2800000,120.2900000,120.2800000,120.2900000,300
US1.IBM,1,20200713,131100,120.3400000,120.3400000,120.3400000,120.3400000,200
US1.IBM,1,20200713,131200,120.3900000,120.3900000,120.3900000,120.3900000,500
US1.IBM,1,20200713,131300,120.3500000,120.3500000,120.3500000,120.3500000,400
US1.IBM,1,20200713,131400,120.3400000,120.3500000,120.3400000,120.3500000,400
US1.IBM,1,20200713,131500,120.4500000,120.4500000,120.4400000,120.4400000,500
US1.IBM,1,20200713,131600,120.4300000,120.5300000,120.4300000,120.5300000,400
US1.IBM,1,20200713,131700,120.5400000,120.6600000,120.5400000,120.6600000,1400
US1.IBM,1,20200713,131800,120.6700000,120.7400000,120.6700000,120.7300000,1039
US1.IBM,1,20200713,131900,120.7400000,120.7400000,120.7300000,120.7300000,200
US1.IBM,1,20200713,132000,120.6700000,120.6700000,120.6700000,120.6700000,200
US1.IBM,1,20200713,132100,120.6650000,120.7400000,120.6500000,120.7050000,1100
US1.IBM,1,20200713,132200,120.6700000,120.7000000,120.6700000,120.7000000,300
US1.IBM,1,20200713,132300,120.7100000,120.7200000,120.6800000,120.6800000,600
US1.IBM,1,20200713,132400,120.7000000,120.7200000,120.6800000,120.6800000,600
US1.IBM,1,20200713,132500,120.6300000,120.6300000,120.6100000,120.6100000,200
US1.IBM,1,20200713,132600,120.6100000,120.6600000,120.5700000,120.5700000,700
US1.IBM,1,20200713,132700,120.5200000,120.5200000,120.5200000,120.5200000,100
US1.IBM,1,20200713,132800,120.4900000,120.4900000,120.4300000,120.4300000,700
US1.IBM,1,20200713,132900,120.4500000,120.4500000,120.4400000,120.4400000,400
US1.IBM,1,20200713,133000,120.4300000,120.4300000,120.4300000,120.4300000,300
US1.IBM,1,20200713,133100,120.4200000,120.4300000,120.4200000,120.4300000,351
US1.IBM,1,20200713,133200,120.4700000,120.4700000,120.4700000,120.4700000,100
US1.IBM,1,20200713,133300,120.5300000,120.5600000,120.5300000,120.5600000,200
US1.IBM,1,20200713,133400,120.5300000,120.5800000,120.5300000,120.5800000,400
US1.IBM,1,20200713,133500,120.5400000,120.5400000,120.5300000,120.5300000,200
US1.IBM,1,20200713,133600,120.5400000,120.5900000,120.5400000,120.5900000,400
US1.IBM,1,20200713,133700,120.6000000,120.6000000,120.6000000,120.6000000,100
US1.IBM,1,20200713,133800,120.6300000,120.6300000,120.6300000,120.6300000,363
US1.IBM,1,20200713,133900,120.6400000,120.6400000,120.6300000,120.6300000,200
US1.IBM,1,20200713,134000,120.6400000,120.6400000,120.6200000,120.6200000,400
US1.IBM,1,20200713,134100,120.6000000,120.6400000,120.6000000,120.6400000,400
US1.IBM,1,20200713,134200,120.6000000,120.6000000,120.5800000,120.5800000,200
US1.IBM,1,20200713,134300,120.6000000,120.7000000,120.6000000,120.7000000,1200
US1.IBM,1,20200713,134400,120.7700000,120.7900000,120.7600000,120.7900000,800
US1.IBM,1,20200713,134500,120.8200000,120.8200000,120.8200000,120.8200000,200
US1.IBM,1,20200713,134600,120.8600000,120.9200000,120.8550000,120.9200000,400
US1.IBM,1,20200713,134700,120.9000000,120.9000000,120.8600000,120.8600000,470
US1.IBM,1,20200713,134800,120.7800000,120.8200000,120.7800000,120.8200000,200
US1.IBM,1,20200713,134900,120.7800000,120.8000000,120.7800000,120.8000000,351
US1.IBM,1,20200713,135000,120.7800000,120.7900000,120.7700000,120.7900000,400
US1.IBM,1,20200713,135100,120.8000000,120.8300000,120.8000000,120.8200000,300
US1.IBM,1,20200713,135300,120.7550000,120.7600000,120.7400000,120.7400000,778
US1.IBM,1,20200713,135400,120.7250000,120.7600000,120.7250000,120.7600000,507
US1.IBM,1,20200713,135500,120.8000000,120.8000000,120.8000000,120.8000000,100
US1.IBM,1,20200713,135600,120.8200000,120.8600000,120.8200000,120.8400000,700
US1.IBM,1,20200713,135700,120.8300000,120.8300000,120.8000000,120.8100000,697
US1.IBM,1,20200713,135800,120.7700000,120.7850000,120.7400000,120.7700000,1548
US1.IBM,1,20200713,135900,120.7900000,120.7900000,120.7300000,120.7300000,991
US1.IBM,1,20200713,140000,120.7300000,120.7600000,120.7300000,120.7600000,400
US1.IBM,1,20200713,140100,120.7600000,120.7900000,120.7600000,120.7800000,1424
US1.IBM,1,20200713,140200,120.7000000,120.7000000,120.6100000,120.6400000,1350
US1.IBM,1,20200713,140300,120.6000000,120.6500000,120.6000000,120.6500000,200
US1.IBM,1,20200713,140400,120.7300000,120.7400000,120.7300000,120.7400000,200
US1.IBM,1,20200713,140500,120.6700000,120.7700000,120.6700000,120.7600000,1550
US1.IBM,1,20200713,140600,120.7100000,120.7100000,120.7100000,120.7100000,154
US1.IBM,1,20200713,140700,120.7300000,120.7300000,120.7200000,120.7200000,600
US1.IBM,1,20200713,140800,120.7000000,120.7500000,120.6700000,120.7500000,2200
US1.IBM,1,20200713,140900,120.7500000,120.7500000,120.6700000,120.7100000,700
US1.IBM,1,20200713,141000,120.7100000,120.7500000,120.6200000,120.6500000,1200
US1.IBM,1,20200713,141100,120.8200000,120.8200000,120.7900000,120.7900000,200
US1.IBM,1,20200713,141200,120.7100000,120.7100000,120.6000000,120.6000000,400
US1.IBM,1,20200713,141300,120.5800000,120.5800000,120.5700000,120.5700000,200
US1.IBM,1,20200713,141400,120.7400000,120.7400000,120.7400000,120.7400000,100
US1.IBM,1,20200713,141500,120.7300000,120.7400000,120.6900000,120.7400000,500
US1.IBM,1,20200713,141600,120.7600000,120.7600000,120.7100000,120.7100000,900
US1.IBM,1,20200713,141700,120.6400000,120.6700000,120.6400000,120.6700000,200
US1.IBM,1,20200713,141800,120.7300000,120.7600000,120.7300000,120.7600000,300
US1.IBM,1,20200713,142000,120.8100000,120.8100000,120.7800000,120.7800000,449
US1.IBM,1,20200713,142200,120.8500000,120.8500000,120.8500000,120.8500000,100
US1.IBM,1,20200713,142300,120.8000000,120.8100000,120.7800000,120.7800000,400
US1.IBM,1,20200713,142400,120.7800000,120.7900000,120.7600000,120.7600000,500
US1.IBM,1,20200713,142500,120.7800000,120.8100000,120.6400000,120.7400000,2746
US1.IBM,1,20200713,142600,120.7600000,120.7600000,120.6000000,120.6000000,600
US1.IBM,1,20200713,142700,120.6400000,120.7100000,120.6400000,120.7100000,800
US1.IBM,1,20200713,142800,120.7000000,120.7600000,120.6600000,120.7600000,1100
US1.IBM,1,20200713,142900,120.6600000,120.7950000,120.6600000,120.7950000,741
US1.IBM,1,20200713,143000,120.8200000,120.8300000,120.7700000,120.8300000,1290
US1.IBM,1,20200713,143100,120.8000000,120.8000000,120.7400000,120.7400000,200
US1.IBM,1,20200713,143200,120.7800000,120.7900000,120.7000000,120.7300000,1100
US1.IBM,1,20200713,143300,120.8000000,120.8100000,120.7200000,120.7200000,500
US1.IBM,1,20200713,143400,120.7800000,120.7800000,120.7600000,120.7600000,400
US1.IBM,1,20200713,143500,120.7100000,120.8200000,120.6400000,120.8000000,2100
US1.IBM,1,20200713,143600,120.7900000,120.7900000,120.7300000,120.7700000,500
US1.IBM,1,20200713,143700,120.7800000,120.8100000,120.7800000,120.8100000,400
US1.IBM,1,20200713,143800,120.6600000,120.6900000,120.6600000,120.6900000,400
US1.IBM,1,20200713,143900,120.7200000,120.7600000,120.7200000,120.7600000,400
US1.IBM,1,20200713,144000,120.7500000,120.7600000,120.6900000,120.7400000,2400
US1.IBM,1,20200713,144100,120.7400000,120.7400000,120.6900000,120.7200000,1600
US1.IBM,1,20200713,144200,120.7800000,120.8000000,120.7800000,120.7900000,500
US1.IBM,1,20200713,144300,120.7000000,120.7050000,120.7000000,120.7050000,200
US1.IBM,1,20200713,144400,120.6800000,120.6800000,120.5800000,120.6100000,800
US1.IBM,1,20200713,144600,120.6400000,120.6550000,120.6400000,120.6550000,500
US1.IBM,1,20200713,144700,120.6200000,120.7100000,120.6100000,120.7100000,1200
US1.IBM,1,20200713,144800,120.7200000,120.8200000,120.7200000,120.7700000,1400
US1.IBM,1,20200713,144900,120.7500000,120.7800000,120.7500000,120.7800000,500
US1.IBM,1,20200713,145000,120.8300000,120.8500000,120.7900000,120.7900000,800
US1.IBM,1,20200713,145100,120.7800000,120.8000000,120.7200000,120.7200000,905
US1.IBM,1,20200713,145200,120.7700000,120.9000000,120.7500000,120.9000000,3700
US1.IBM,1,20200713,145300,120.9000000,120.9000000,120.8700000,120.8700000,500
US1.IBM,1,20200713,145400,120.8500000,120.8500000,120.8400000,120.8400000,200
US1.IBM,1,20200713,145500,120.9000000,120.9100000,120.8700000,120.8700000,488
US1.IBM,1,20200713,145600,120.8900000,120.9100000,120.8900000,120.9100000,200
US1.IBM,1,20200713,145700,120.9000000,120.9500000,120.9000000,120.9000000,900
US1.IBM,1,20200713,145800,120.9600000,120.9700000,120.9600000,120.9700000,300
US1.IBM,1,20200713,145900,120.9500000,120.9500000,120.9500000,120.9500000,420
US1.IBM,1,20200713,150000,120.9400000,120.9400000,120.8800000,120.9200000,637
US1.IBM,1,20200713,150100,120.9400000,120.9400000,120.8100000,120.8300000,2800
US1.IBM,1,20200713,150200,120.8700000,120.9200000,120.8200000,120.8200000,1700
US1.IBM,1,20200713,150300,120.7800000,120.8300000,120.7600000,120.8300000,2100
US1.IBM,1,20200713,150400,120.8200000,120.8700000,120.8000000,120.8400000,1200
US1.IBM,1,20200713,150500,120.7800000,120.8800000,120.7800000,120.8700000,1124
US1.IBM,1,20200713,150600,120.8400000,120.9000000,120.6600000,120.6600000,2600
US1.IBM,1,20200713,150700,120.5800000,120.6300000,120.5800000,120.6300000,300
US1.IBM,1,20200713,150800,120.5800000,120.5900000,120.4200000,120.4400000,920
US1.IBM,1,20200713,150900,120.3600000,120.3600000,120.3300000,120.3300000,200
US1.IBM,1,20200713,151000,120.2900000,120.3800000,120.2900000,120.2900000,781
US1.IBM,1,20200713,151100,120.2700000,120.3800000,120.2700000,120.3100000,1080
